Dosage;p-value;Cliff's Delta;Cohen's D
High;3.999920001599968e-05;-0.9418886198547216;-1.8567878186384956
Unknown;0.0003999920001599;0.7461538461538462;1.250896577236505
High;0.8539029219415611;-0.1230486685032139;-0.0499921084611503
Medium;0.9170216595668088;-0.0092165898617511;0.0307505800962459
Unknown;0.1549969000619987;-0.2567432567432567;-0.4610441373670987
Unknown;0.2784344313113738;0.0714285714285714;-0.310963787882952
Unknown;0.1263974720505589;0.2715466351829988;0.4331183859621452
Unknown;0.0085198296034079;-0.4027777777777778;-1.0350461689360213
High;0.0016399672006559;0.4654761904761905;1.102033182407434
Unknown;0.4189516209675806;-0.1416083916083916;-0.2148254739780297
Low;0.1853162936741265;-0.3962962962962963;-0.4359917877896129
